Frame Index,Pillar Index,X,Y,DX,DY,DIS
70,2574,42383.068,27002.251,-90.597,-545.201,552.677
70,2599,42627.510,35826.003,-313.691,195.298,369.518
70,2603,43039.104,34652.842,30.333,26.221,40.095
70,2607,43109.703,33586.483,35.287,-44.150,56.519
70,2613,43162.600,32687.955,20.675,61.132,64.533
70,2616,43140.384,31638.938,-69.098,16.602,71.065
70,2619,43220.644,30563.879,-54.657,-63.253,83.596
70,2623,43370.273,29625.075,27.176,1.911,27.243
70,2627,43424.542,28548.097,21.906,-69.902,73.254
70,2631,43419.804,27713.939,-50.569,99.237,111.379
70,2634,43646.327,25562.150,42.101,-54.171,68.607
70,2635,43452.962,26270.755,-83.492,-348.392,358.257
70,2652,43701.067,36924.347,-177.252,218.215,281.134
70,2657,43981.181,35781.836,35.158,81.061,88.357
70,2661,43972.827,34703.677,-40.817,6.842,41.386
70,2665,44086.673,33671.768,7.254,-28.758,29.659
70,2670,44099.857,32773.190,-47.204,76.434,89.835
70,2674,44197.389,31763.573,-17.315,71.399,73.469
70,2678,44265.831,30637.014,-8.663,-49.876,50.623
70,2681,44481.214,28758.775,73.247,71.421,102.304
70,2682,44275.637,29774.877,-64.683,84.133,106.123
70,2685,44408.619,27959.149,-67.120,275.237,283.303
70,2688,44485.234,26495.817,-56.595,-192.435,200.584
70,2691,44470.821,25588.968,-138.800,-96.339,168.957
70,2695,44624.381,24849.531,-53.044,166.662,174.900
70,2709,44747.956,36862.613,-135.215,86.516,160.524
70,2713,44956.979,35818.275,5.960,47.596,47.968
70,2718,44976.600,34798.468,-42.100,31.561,52.617
70,2723,44879.773,33701.617,-197.426,-66.782,208.415
70,2728,45138.883,31855.104,-73.330,94.985,119.997
70,2729,45000.712,32772.523,-143.928,7.788,144.139
70,2733,45218.631,30731.365,-61.232,-25.164,66.201
70,2736,45335.629,29848.589,-10.182,88.266,88.852
70,2739,45334.693,28866.084,-78.845,109.254,134.733
70,2742,45434.186,27799.735,-47.138,46.420,66.157
70,2745,45592.422,26562.844,43.317,-187.509,192.447
70,2749,45710.866,25358.798,95.703,-395.659,407.069
70,2752,45713.486,24973.145,30.584,221.144,223.249
70,2755,45724.821,23799.064,-25.678,49.557,55.814
70,2760,46190.713,38113.400,368.694,272.626,458.541
70,2765,45876.104,36875.593,-4.873,31.741,32.113
70,2769,46019.460,34939.762,2.984,104.957,105.000
70,2770,45944.922,35787.731,-3.774,-50.740,50.880
70,2775,46029.574,33911.902,-52.884,73.813,90.803
70,2780,46175.810,32819.300,25.752,-15.120,29.863
70,2786,46249.500,31850.929,31.753,21.113,38.132
70,2789,46304.691,30809.436,19.219,-16.714,25.470
70,2791,46259.193,29966.862,-92.273,137.000,165.177
70,2795,46596.707,28869.521,177.436,43.199,182.619
70,2798,46457.275,27949.042,-29.780,126.237,129.702
70,2802,46516.927,26679.670,-37.853,-140.137,145.160
70,2806,46578.173,25569.653,-33.328,-252.028,254.222
70,2809,46741.476,23864.486,-4.809,47.758,47.999
70,2810,46602.414,24990.566,-76.496,171.275,187.581
70,2817,46753.452,36960.364,-132.660,47.234,140.818
70,2822,46864.974,35943.688,-89.012,35.923,95.988
70,2827,47039.225,34958.335,17.382,54.163,56.883
70,2833,47028.986,34010.696,-60.644,111.433,126.867
70,2838,47049.865,32837.700,-105.787,-66.142,124.762
70,2841,47221.055,31935.183,-2.366,35.839,35.917
70,2845,47249.409,30950.193,-41.818,54.542,68.728
70,2847,47352.441,29843.584,-4.756,-55.680,55.883
70,2849,47246.254,28988.421,-178.822,92.680,201.412
70,2853,47590.262,26847.379,38.873,-39.964,55.751
70,2854,47445.516,27924.798,-38.307,34.436,51.510
70,2858,47875.245,25450.100,258.082,-440.969,510.941
70,2861,47726.762,25167.534,42.216,278.892,282.069
70,2864,47722.787,23941.418,-29.069,55.424,62.585
70,2868,47877.782,38172.075,52.677,195.547,202.518
70,2873,47891.962,37046.575,0.537,64.639,64.641
70,2878,47905.610,36048.894,-53.792,72.218,90.050
70,2883,47985.872,34897.831,-41.487,-75.328,85.997
70,2888,48254.450,34079.679,159.258,111.250,194.267
70,2894,48218.981,32969.390,57.673,-3.534,57.781
70,2897,48316.964,31901.409,87.831,-67.207,110.594
70,2901,48411.889,29925.715,55.643,-33.694,65.050
70,2902,48337.351,31169.570,48.811,206.483,212.174
70,2905,48390.715,29045.992,-31.354,82.826,88.562
70,2909,48487.743,28034.474,-1.897,74.715,74.739
70,2913,48539.375,26660.866,-17.812,-295.865,296.400
70,2916,48661.643,25738.035,38.705,-222.428,225.770
70,2919,48691.804,25180.631,1.507,222.581,222.586
70,2923,48731.109,24004.973,-26.420,49.605,56.202
70,2928,48851.122,38168.368,20.643,123.735,125.445
70,2932,49008.312,37329.664,111.537,279.451,300.887
70,2937,48954.992,36154.518,-9.822,109.374,109.815
70,2943,48952.457,34995.084,-80.439,-46.627,92.975
70,2948,49192.323,33017.887,33.334,-21.911,39.891
70,2949,48963.122,34049.971,-129.916,14.537,130.727
70,2954,49134.898,31932.282,-91.783,-103.456,138.301
70,2957,49258.484,31237.859,-35.841,205.770,208.868
70,2960,49231.606,30046.063,-130.429,17.534,131.602
70,2964,49268.278,29154.334,-159.662,121.924,200.891
70,2967,49360.148,27993.568,-135.377,-35.508,139.956
70,2972,49785.138,26728.313,222.089,-297.795,371.490
70,2975,49637.715,25973.032,7.298,-50.189,50.716
70,2978,49787.403,24998.428,91.345,-29.025,95.846
70,2983,49748.516,24093.397,-14.682,68.604,70.158
70,2989,49805.678,38041.443,-30.103,-70.806,76.939
70,2992,50016.444,36251.120,53.434,139.764,149.630
70,2996,50027.922,35142.953,-2.811,34.947,35.060
70,3000,50064.038,34086.363,-34.577,-17.386,38.702
70,3004,50153.361,33099.238,-11.300,-9.055,14.480
70,3009,50143.584,32133.340,-88.823,28.881,93.401
70,3012,50120.040,31060.496,-180.100,-40.380,184.571
70,3015,50550.305,30208.792,182.464,111.311,213.736
70,3019,50552.193,29191.841,118.428,90.366,148.968
70,3022,50596.555,28092.886,95.193,-5.381,95.345
70,3025,50608.521,26838.146,39.662,-257.278,260.318
70,3029,50709.769,25028.759,17.844,-66.040,68.408
70,3030,50559.974,26159.960,-76.168,67.347,101.672
70,3033,50854.962,24051.436,96.105,-40.764,104.393
70,3039,50789.022,37987.685,-45.216,-189.929,195.237
70,3041,50921.541,37183.497,19.299,8.922,21.261
70,3045,51154.154,36424.887,185.697,245.866,308.113
70,3049,51202.232,35217.821,165.940,42.112,171.200
70,3053,51174.022,34311.364,69.845,139.633,156.127
70,3057,51071.036,33133.039,-100.986,-35.283,106.972
70,3063,51165.202,32302.168,-72.844,129.297,148.405
70,3066,51431.589,31026.943,125.731,-142.486,190.028
70,3069,51330.507,30256.155,-43.042,89.915,99.687
70,3072,51471.335,29076.399,31.911,-93.932,99.205
70,3075,51587.378,27218.248,22.331,55.578,59.896
70,3076,51778.365,27796.504,280.535,-368.833,463.398
70,3081,51592.938,26240.255,-39.290,80.369,89.459
70,3084,51675.444,25175.958,-22.091,11.743,25.018
70,3087,51946.277,24077.435,181.839,-84.198,200.387
70,3097,51890.902,37069.136,-16.727,-172.123,172.933
70,3102,51884.245,36242.885,-89.515,-3.374,89.579
70,3107,52068.966,35511.442,27.246,268.408,269.787
70,3111,52184.551,34181.581,74.950,-57.800,94.649
70,3115,52301.520,33312.543,124.019,76.449,145.688
70,3120,52421.915,32279.268,178.442,38.299,182.506
70,3123,52434.128,30119.215,63.761,-113.684,130.344
70,3124,52509.187,31335.575,197.832,97.832,220.700
70,3127,52627.984,29149.871,190.176,-80.209,206.399
70,3129,52506.119,28150.035,2.733,-84.279,84.323
70,3132,52494.128,27209.681,-76.495,-22.098,79.623
70,3136,52585.622,26289.810,-52.149,60.746,80.060
70,3140,52679.225,25259.816,-23.845,26.255,35.467
70,3143,52772.420,24177.700,2.481,-53.350,53.408
70,3150,52898.947,37339.071,-13.895,31.489,34.418
70,3154,52924.577,36290.001,-56.161,-13.889,57.852
70,3158,52928.150,35229.816,-118.735,-80.191,143.278
70,3161,53087.652,33305.548,-87.292,3.726,87.371
70,3162,53042.404,34438.027,-72.366,131.304,149.925
70,3164,53317.930,32330.951,77.082,23.929,80.710
70,3169,53348.671,31168.262,40.401,-135.780,141.663
70,3172,53321.939,30353.938,-53.822,52.688,75.318
70,3175,53534.904,29272.660,91.699,-25.962,95.303
70,3179,53464.713,28343.179,-44.098,40.007,59.541
70,3183,53617.391,27300.178,41.315,-0.637,41.319
70,3187,53648.631,26307.741,5.443,9.523,10.969
70,3191,53686.538,25322.391,-21.902,19.587,29.383
70,3204,54007.496,36409.644,28.296,41.044,49.852
70,3209,54041.926,35356.873,-3.048,-18.134,18.388
70,3214,54087.251,34396.960,-25.304,24.882,35.488
70,3218,54102.833,33377.020,-77.278,7.887,77.680
70,3223,54168.856,32432.864,-78.864,66.252,103.000
70,3226,54260.340,31300.812,-53.140,-71.280,88.908
70,3230,54332.242,30449.032,-48.753,79.529,93.283
70,3237,54478.576,28409.425,-35.442,37.523,51.615
70,3241,54547.130,27390.076,-34.194,20.316,39.774
70,3244,54727.404,25348.619,21.762,-14.888,26.368
70,3245,54733.363,26364.446,84.965,-2.882,85.014
70,3263,55057.604,36336.436,73.523,-98.357,122.799
70,3268,55059.372,35489.627,7.685,57.505,58.016
70,3273,55081.862,34453.484,-35.602,14.387,38.399
70,3277,55149.077,33426.110,-36.007,-10.278,37.445
70,3283,55235.216,32470.716,-17.457,36.596,40.547
70,3286,55259.441,31474.756,-58.998,34.727,68.460
70,3290,55400.969,30382.284,14.976,-55.390,57.379
70,3294,55454.009,28479.008,-57.806,47.478,74.804
70,3295,55405.592,29459.935,-47.860,24.368,53.707
70,3298,55546.225,27465.539,-30.736,28.866,42.166
70,3302,55740.298,26346.131,96.389,-88.239,130.679
70,3334,56146.733,34505.518,24.625,-0.526,24.631
70,3339,56192.597,33529.590,2.802,25.958,26.109
70,3343,56309.206,31563.317,-6.008,57.329,57.643
70,3344,56300.192,32449.515,42.806,-52.121,67.446
70,3347,56367.715,30505.186,-14.607,1.273,14.662
70,3350,56418.305,29513.969,-31.183,11.929,33.387
70,3353,56496.264,28515.518,-20.394,15.518,25.627
70,3357,56549.175,27526.400,-32.748,20.843,38.818
70,3401,57278.981,31590.530,-42.594,24.873,49.325
70,3404,57381.841,30599.286,-5.167,27.180,27.666
71,2498,41154.541,32318.635,-130.750,-101.298,165.399
71,2503,41313.612,30342.891,-104.944,-78.277,130.922
71,2504,41336.832,31262.042,-15.890,-153.522,154.342
71,2511,41301.080,28467.741,-253.110,52.992,258.598
71,2514,41617.331,27397.934,-4.902,-13.860,14.701
71,2548,42277.710,33438.062,55.138,-54.406,77.461
71,2549,42067.880,34544.848,-87.357,47.233,99.309
71,2554,42475.605,32376.946,185.461,-112.528,216.930
71,2559,42449.276,31482.280,91.526,-2.507,91.561
71,2563,42600.985,30510.328,177.279,20.033,178.407
71,2566,42573.867,29415.873,82.315,-70.382,108.302
71,2570,42442.908,28391.609,-116.603,-91.872,148.447
71,2574,42574.742,26954.139,-52.778,-526.307,528.947
71,2599,42958.803,35700.499,-135.163,138.157,193.278
71,2603,43064.719,34559.672,-95.294,-7.972,95.626
71,2607,43210.059,33568.973,-17.537,6.791,18.806
71,2613,43191.266,32499.689,-104.017,-59.512,119.838
71,2616,43292.022,31647.101,-70.981,92.765,116.807
71,2619,43400.698,30462.135,-28.361,-97.452,101.495
71,2623,43573.824,29507.693,76.872,-47.785,90.514
71,2627,43570.636,28571.098,5.638,18.596,19.432
71,2631,43489.640,27678.597,-143.294,129.117,192.885
71,2634,43790.201,25452.322,32.190,-97.158,102.351
71,2635,43781.686,26319.321,91.540,-232.511,249.882
71,2652,43959.570,37023.979,-71.588,385.906,392.489
71,2657,43983.493,35652.993,-115.506,20.806,117.365
71,2661,44174.790,34764.536,7.949,135.419,135.652
71,2665,44053.637,33691.139,-179.192,59.200,188.718
71,2670,44251.452,32565.874,-49.216,-63.086,80.013
71,2674,44310.048,31774.923,-58.382,150.853,161.756
71,2678,44317.011,30637.726,-119.297,16.545,120.439
71,2681,44574.465,28695.687,12.830,75.896,76.972
71,2682,44471.011,29580.890,-23.010,-42.057,47.940
71,2685,44530.798,27877.500,-98.801,260.701,278.796
71,2688,44554.921,26266.829,-140.748,-353.955,380.912
71,2691,44694.567,25662.841,-68.950,44.420,82.019
71,2695,44847.239,24710.162,15.936,94.391,95.727
71,2709,44955.477,36883.313,-80.795,175.391,193.106
71,2713,45048.176,35779.013,-56.082,77.083,95.326
71,2718,45226.638,34713.848,54.480,14.844,56.466
71,2723,45349.298,33792.985,111.100,91.374,143.849
71,2728,45354.206,31674.502,-11.554,-17.452,20.930
71,2729,45177.053,32729.213,-120.829,32.487,125.120
71,2733,45440.258,30792.998,6.805,104.196,104.418
71,2736,45448.592,29623.533,-51.029,-68.969,85.795
71,2739,45514.049,28715.898,-53.315,26.832,59.686
71,2742,45591.552,27836.635,-43.734,150.491,156.717
71,2745,45690.575,26476.487,-12.528,-206.466,206.846
71,2749,45814.689,25430.637,45.483,-256.913,260.908
71,2752,45807.045,24899.590,-29.888,214.808,216.877
71,2755,45882.925,23713.841,-21.583,30.873,37.669
71,2760,46231.491,37880.523,256.325,108.437,278.318
71,2765,45984.653,36847.596,-56.938,70.177,90.370
71,2769,46141.489,34879.726,-28.079,112.989,116.426
71,2770,46100.677,35760.012,-0.979,-9.569,9.619
71,2775,46157.798,33797.170,-78.033,27.899,82.870
71,2780,46317.982,32764.922,14.502,-1.301,14.560
71,2786,46274.694,31737.928,-96.731,-23.681,99.588
71,2789,46435.078,30688.834,-4.159,-69.349,69.473
71,2791,46526.727,29920.457,21.298,158.394,159.819
71,2795,46613.801,28802.038,40.504,43.647,59.545
71,2798,46633.910,27865.581,-7.243,109.977,110.215
71,2802,46800.625,26781.555,91.678,29.319,96.252
71,2806,46802.545,25445.987,27.538,-310.790,312.007
71,2809,46898.264,23783.234,-1.780,33.104,33.152
71,2810,46825.217,24981.341,-17.433,227.384,228.051
71,2817,46998.934,36926.211,-40.114,81.564,90.894
71,2822,47042.359,35808.194,-64.788,-30.595,71.648
71,2827,47027.145,34852.067,-147.987,16.164,148.867
71,2833,47287.269,33946.263,44.118,115.462,123.604
71,2838,47253.849,32813.048,-55.473,-22.432,59.837
71,2841,47428.064,31791.327,50.793,-39.814,64.537
71,2845,47390.319,30964.766,-54.895,137.283,147.852
71,2847,47400.040,29775.104,-111.313,-56.418,124.794
71,2849,47544.480,28992.646,-34.845,164.964,168.604
71,2853,47793.705,26816.965,88.400,-2.738,88.442
71,2854,47765.176,27892.957,118.064,67.879,136.187
71,2858,47865.403,25351.951,94.334,-472.092,481.425
71,2861,47850.386,25067.983,11.961,246.760,247.050
71,2864,47877.155,23868.027,-28.525,48.756,56.487
71,2868,47888.815,38035.739,-89.303,128.127,156.178
71,2873,48079.647,37020.986,35.005,107.642,113.190
71,2878,48074.860,35943.707,-37.950,36.036,52.334
71,2883,48097.680,34843.202,-83.238,-61.514,103.501
71,2888,48297.594,33929.322,48.676,29.368,56.849
71,2894,48442.810,32907.194,127.535,2.765,127.565
71,2897,48469.677,31930.329,86.490,29.874,91.504
71,2901,48584.565,29954.222,67.281,53.429,85.915
71,2902,48507.339,30962.547,56.079,65.917,86.544
71,2905,48521.121,28961.591,-54.850,66.661,86.326
71,2909,48634.453,27963.072,-9.209,70.566,71.165
71,2913,48532.133,26620.224,-179.055,-268.742,322.928
71,2916,48871.826,25690.924,94.885,-202.479,223.609
71,2919,48869.705,25072.006,25.446,181.428,183.204
71,2923,48897.049,23954.648,-14.397,66.112,67.661
71,2928,49103.375,38082.847,119.593,107.192,160.601
71,2932,49146.465,37225.286,96.120,243.748,262.016
71,2937,49097.756,36009.513,-20.753,33.351,39.281
71,2943,49122.793,35023.512,-63.984,50.382,81.439
71,2948,49233.173,33033.531,-88.013,60.508,106.806
71,2949,49150.358,33874.767,-104.342,-94.021,140.454
71,2954,49279.704,31974.410,-100.851,6.832,101.082
71,2957,49434.009,31000.484,-14.153,36.844,39.469
71,2960,49438.561,30064.448,-77.535,103.378,129.223
71,2964,49509.632,29156.698,-72.347,192.606,205.745
71,2967,49600.579,27902.717,-49.050,-59.074,76.783
71,2972,50070.800,26737.036,353.657,-221.237,417.156
71,2975,49816.199,25942.103,33.350,-20.615,39.207
71,2978,49919.687,24926.638,69.580,-33.334,77.153
71,2983,49899.041,24030.875,-18.190,73.007,75.239
71,2989,49923.767,37990.747,-65.645,-52.514,84.065
71,2992,50137.032,36094.821,12.934,50.608,52.235
71,2996,50178.074,35072.582,-6.080,33.311,33.861
71,3000,50257.339,34070.120,4.972,34.773,35.127
71,3004,50261.360,33074.126,-57.072,34.639,66.761
71,3009,50258.857,32064.335,-127.537,27.986,130.571
71,3012,50232.957,30983.415,-221.187,-48.913,226.531
71,3015,50468.378,30038.218,-53.603,8.225,54.230
71,3019,50625.345,29099.341,37.398,66.211,76.043
71,3022,50652.544,27898.997,-3.034,-131.963,131.998
71,3025,50711.906,26953.138,-11.139,-74.432,75.261
71,3029,50887.399,24970.938,31.543,-58.411,66.384
71,3030,50743.217,26022.817,-47.126,-2.821,47.210
71,3033,51004.506,24017.708,91.988,-7.461,92.290
71,3039,50971.126,37873.631,-16.405,-234.971,235.543
71,3041,51057.192,37201.146,1.604,95.169,95.183
71,3045,51306.000,36271.612,183.892,161.541,244.769
71,3049,51375.608,35185.695,185.650,78.817,201.688
71,3053,51339.938,34195.018,81.863,91.654,122.890
71,3057,51200.767,32952.555,-125.218,-147.138,193.207
71,3063,51339.030,32177.062,-53.152,72.227,89.677
71,3066,51884.941,31167.258,424.904,66.417,430.063
71,3069,51549.472,30087.983,21.677,-10.754,24.198
71,3072,51528.109,29155.815,-65.636,53.802,84.869
71,3075,51754.388,27146.695,35.377,51.856,62.774
71,3076,51855.959,27738.835,194.572,-361.148,410.227
71,3081,51753.303,26105.208,-32.818,12.349,35.064
71,3084,51812.447,25134.195,-38.917,37.502,54.046
71,3087,52090.757,24019.791,172.612,-74.700,188.083
71,3097,52031.268,37037.596,-29.970,-134.967,138.255
71,3102,52151.588,36168.451,23.940,-8.974,25.566
71,3107,52212.068,35412.530,16.406,238.369,238.933
71,3111,52193.488,34167.424,-70.184,-3.657,70.279
71,3115,52345.629,33183.275,13.957,15.865,21.130
71,3120,52601.893,32038.962,204.102,-134.066,244.196
71,3123,52747.138,30046.335,213.718,-120.962,245.576
71,3124,52311.516,31281.523,-154.188,112.348,190.777
71,3127,52858.747,29049.573,266.907,-112.423,289.617
71,3129,52712.345,28073.894,54.991,-93.009,108.049
71,3132,52692.707,27169.186,-31.887,5.219,32.312
71,3136,52725.204,26221.482,-66.479,59.567,89.261
71,3140,52829.186,25202.644,-27.732,36.561,45.889
71,3143,52944.485,24109.317,20.772,-54.509,58.332
71,3150,53050.059,37270.230,-16.689,31.382,35.544
71,3154,53061.068,36227.349,-73.689,-8.138,74.137
71,3158,53241.309,35194.365,40.199,-46.785,61.683
71,3161,53616.590,33279.476,279.493,44.513,283.015
71,3162,53336.406,34360.809,67.368,122.291,139.619
71,3164,53497.628,32141.187,102.797,-97.864,141.931
71,3169,53623.326,31249.243,161.061,13.792,161.650
71,3172,53566.134,30391.989,36.326,158.274,162.389
71,3175,53775.740,29180.809,178.478,-49.753,185.283
71,3179,53560.909,28285.197,-101.931,49.466,113.300
71,3183,53735.039,27243.633,4.981,10.574,11.689
71,3187,53800.754,26240.995,3.611,10.020,10.651
71,3191,53849.029,25256.748,-13.294,21.354,25.154
71,3204,54151.269,36325.316,11.437,23.312,25.966
71,3209,54179.927,35311.563,-18.799,5.487,19.583
71,3214,54261.392,34289.736,-5.105,-14.161,15.053
71,3218,54170.611,33314.644,-163.443,14.158,164.055
71,3223,54323.382,32360.806,-76.662,53.876,93.700
71,3226,54394.356,31272.211,-73.203,-31.367,79.641
71,3230,54498.328,30310.915,-36.765,8.963,37.842
71,3237,54642.861,28344.526,-25.272,40.071,47.374
71,3241,54701.299,27322.918,-34.028,20.826,39.895
71,3244,54889.243,25281.561,21.742,-23.032,31.673
71,3245,54887.824,26302.620,85.410,2.591,85.449
71,3263,55218.965,36248.599,81.002,-117.946,143.082
71,3268,55211.458,35413.285,5.867,49.673,50.019
71,3273,55220.735,34391.246,-50.778,20.236,54.662
71,3277,55297.228,33380.561,-41.919,12.744,43.813
71,3283,55362.812,32377.689,-43.989,11.176,45.387
71,3286,55406.512,31411.924,-66.087,40.281,77.396
71,3290,55560.197,30337.687,20.026,-32.448,38.131
71,3294,55633.308,28411.185,-39.847,38.113,55.140
71,3295,55567.125,29384.165,-40.432,16.482,43.663
71,3298,55685.075,27396.468,-45.642,27.430,53.250
71,3302,55889.830,26281.621,92.304,-85.397,125.748
71,3334,56298.683,34441.356,22.391,3.275,22.630
71,3339,56340.701,33465.820,-3.271,30.629,30.803
71,3343,56460.988,31486.428,-16.342,46.772,49.545
71,3344,56471.092,32391.021,59.499,-43.038,73.433
71,3347,56519.647,30437.619,-16.473,1.276,16.522
71,3350,56589.476,29448.908,-13.860,14.643,20.162
71,3353,56648.621,28457.419,-21.817,24.688,32.946
71,3357,56692.942,27463.934,-42.701,25.938,49.961
71,3401,57442.409,31525.469,-33.058,27.645,43.094
71,3404,57539.023,30528.071,-1.805,23.526,23.595
72,2498,41086.631,32323.601,-196.806,-102.030,221.681
72,2503,41231.093,30289.665,-185.659,-136.542,230.463
72,2504,41242.262,31260.824,-108.776,-160.869,194.193
72,2511,41351.250,28417.701,-201.244,-1.669,201.251
72,2514,41465.415,27372.013,-153.402,-52.371,162.095
72,2548,42194.540,33461.651,-26.345,-37.281,45.650
72,2549,41922.003,34625.511,-231.400,121.657,261.431
72,2554,42461.663,32313.092,173.316,-182.216,251.478
72,2559,42430.237,31504.312,74.203,13.061,75.344
72,2563,42557.620,30484.474,135.677,-10.995,136.122
72,2566,42558.350,29377.226,68.508,-114.946,133.813
72,2570,42379.152,28454.191,-178.675,-34.089,181.898
72,2574,42466.468,26898.000,-157.676,-595.138,615.671
72,2599,42907.782,35744.906,-184.633,175.709,254.878
72,2603,43137.643,34554.672,-20.642,-19.304,28.262
72,2607,43248.865,33583.657,22.939,14.678,27.233
72,2613,43292.840,32452.888,-0.723,-112.281,112.283
72,2616,43420.519,31605.896,59.230,44.783,74.254
72,2619,43376.262,30552.910,-51.090,-12.002,52.481
72,2623,43496.104,29646.124,0.810,84.485,84.489
72,2627,43598.430,28503.009,35.087,-54.495,64.813
72,2631,43550.385,27645.255,-71.874,91.995,116.743
72,2634,43661.149,25439.678,-95.127,-114.455,148.826
72,2635,43644.097,26409.793,-44.304,-146.511,153.063
72,2652,43892.565,37008.597,-137.071,363.696,388.669
72,2657,43941.414,35763.220,-156.064,123.861,199.242
72,2661,44098.363,34678.820,-65.108,34.833,73.840
72,2665,44124.814,33672.763,-106.400,33.714,111.614
72,2670,44239.404,32523.776,-59.638,-111.293,126.265
72,2674,44312.066,31751.293,-54.701,120.171,132.035
72,2678,44349.389,30589.330,-74.808,-43.033,86.303
72,2681,44588.942,28746.601,29.159,121.666,125.111
72,2682,44502.062,29456.140,10.063,-173.114,173.406
72,2685,44806.675,27892.074,178.911,269.608,323.570
72,2688,44661.591,26525.853,-32.391,-99.587,104.722
72,2691,44746.134,25448.992,-15.759,-174.118,174.830
72,2695,44862.891,24685.968,33.028,65.694,73.529
72,2709,44901.949,37085.713,-132.934,370.887,393.991
72,2713,45068.260,35702.992,-34.531,-6.406,35.120
72,2718,45107.417,34762.136,-61.471,48.382,78.227
72,2723,45574.482,33461.434,346.021,-245.562,424.301
72,2728,45373.740,31751.861,9.880,52.723,53.641
72,2729,45299.318,32765.946,3.402,63.026,63.118
72,2733,45361.889,30754.342,-69.684,59.642,91.722
72,2736,45514.251,29616.827,16.526,-82.096,83.743
72,2739,45430.727,28764.021,-134.882,69.613,151.786
72,2742,45602.313,27794.599,-31.267,102.736,107.389
72,2745,45684.639,26635.330,-15.151,-59.392,61.294
72,2749,45814.337,25368.215,46.597,-324.041,327.374
72,2752,45880.174,24749.863,44.599,60.411,75.090
72,2755,45884.901,23777.034,-18.432,89.965,91.833
72,2760,46390.076,37900.502,417.984,112.817,432.941
72,2765,45975.050,36862.902,-56.841,80.455,98.508
72,2769,46189.711,34840.455,21.954,66.868,70.380
72,2770,46067.444,35764.434,-32.537,-12.822,34.972
72,2775,46181.059,33806.765,-52.937,29.948,60.821
72,2780,46248.446,32911.142,-53.232,138.616,148.485
72,2786,46343.570,31785.391,-26.081,16.482,30.852
72,2789,46413.214,30816.307,-24.281,52.040,57.426
72,2791,46489.163,29786.287,-14.555,17.744,22.950
72,2795,46542.206,28862.243,-29.457,98.313,102.632
72,2798,46623.524,27858.652,-16.108,97.316,98.640
72,2802,46735.161,26811.641,27.712,54.008,60.703
72,2806,46707.831,25490.857,-65.910,-270.626,278.536
72,2809,46874.497,23829.462,-24.134,75.277,79.051
72,2810,46767.915,24838.788,-63.348,82.058,103.665
72,2817,46962.442,37010.738,-74.975,159.123,175.902
72,2822,47080.161,35773.815,-25.420,-72.814,77.124
72,2827,47052.683,34884.898,-120.824,42.074,127.940
72,2833,47217.542,33951.908,-22.251,105.561,107.880
72,2838,47217.650,32800.097,-90.044,-41.798,99.273
72,2841,47339.283,31826.577,-36.395,-11.917,38.297
72,2845,47447.681,30877.594,4.052,43.850,44.037
72,2847,47427.396,29920.727,-82.486,82.717,116.817
72,2849,47602.585,28860.363,24.741,26.959,36.591
72,2853,47754.967,26832.358,51.211,7.164,51.710
72,2854,47623.042,27926.650,-12.889,97.843,98.688
72,2858,47970.173,25426.083,200.706,-402.590,449.847
72,2861,47881.902,24828.530,44.806,2.458,44.873
72,2864,47857.483,23936.091,-46.968,112.768,122.159
72,2868,47902.387,38066.542,-74.426,150.988,168.335
72,2873,48097.586,37101.153,54.380,180.825,188.825
72,2878,48086.719,35985.170,-24.671,69.549,73.795
72,2883,48036.267,34831.488,-143.212,-80.216,164.147
72,2888,48277.009,34011.582,31.271,96.083,101.043
72,2894,48360.580,33021.905,46.748,110.953,120.399
72,2897,48427.787,31905.821,45.955,-1.977,45.998
72,2901,48584.105,29839.199,77.491,-65.998,101.787
72,2902,48471.217,31015.745,21.365,112.698,114.706
72,2905,48604.400,28966.455,30.028,65.723,72.258
72,2909,48601.237,28047.726,-40.806,149.649,155.113
72,2913,48576.308,26825.471,-133.491,-69.089,150.310
72,2916,48922.428,25488.659,146.840,-409.325,434.867
72,2919,48875.767,25040.359,32.666,144.881,148.518
72,2923,48886.880,23986.016,-23.544,93.427,96.348
72,2928,49067.762,38015.768,85.166,32.080,91.008
72,2932,49155.161,37284.298,106.063,295.763,314.205
72,2937,49061.572,35996.332,-55.701,12.173,57.016
72,2943,49144.785,35098.723,-40.744,118.552,125.358
72,2948,49303.344,33018.705,-7.529,41.046,41.731
72,2949,49082.158,33886.179,-171.311,-90.642,193.813
72,2954,49295.348,31999.710,-83.484,24.927,87.126
72,2957,49416.683,31029.145,-29.966,59.063,66.230
72,2960,49499.074,29990.938,-13.717,16.619,21.549
72,2964,49472.639,29090.461,-107.944,120.482,161.765
72,2967,49540.653,28030.162,-107.640,62.897,124.670
72,2972,49869.576,26796.097,153.627,-167.820,227.519
72,2975,49937.262,25820.970,155.495,-146.280,213.487
72,2978,49877.598,25035.460,28.431,70.579,76.090
72,2983,49891.855,24029.729,-24.578,67.802,72.119
72,2989,49882.063,37995.452,-106.308,-55.872,120.096
72,2992,50210.320,36113.190,95.430,62.892,114.290
72,2996,50213.826,35076.213,31.139,29.921,43.184
72,3000,50268.062,34095.815,17.169,52.621,55.351
72,3004,50217.530,33025.138,-99.463,-20.949,101.646
